0.0	-0.027	0
0.034	-0.162	0
0.119	-0.297	0
0.241	-0.435	0
0.404	-0.583	0
0.618	-0.748	0
0.904	-0.939	0
1.298	-1.167	0
1.843	-1.439	0
2.578	-1.749	0
3.5	-2.082	0
4.552	-2.412	0
5.675	-2.722	0
6.844	-3.007	0
8.037	-3.268	0
9.251	-3.506	0
10.479	-3.724	0
11.719	-3.922	0
12.966	-4.103	0
14.222	-4.269	0
15.484	-4.421	0
16.751	-4.558	0
18.023	-4.683	0
19.3	-4.796	0
20.58	-4.898	0
21.863	-4.99	0
23.149	-5.072	0
24.437	-5.146	0
25.728	-5.212	0
27.02	-5.27	0
28.314	-5.319	0
29.611	-5.363	0
30.907	-5.4	0
32.206	-5.43	0
33.506	-5.453	0
34.806	-5.473	0
36.109	-5.486	0
37.411	-5.494	0
38.715	-5.497	0
40.018	-5.497	0
41.324	-5.491	0
42.629	-5.482	0
43.936	-5.468	0
45.242	-5.452	0
46.551	-5.431	0
47.859	-5.407	0
49.167	-5.38	0
50.475	-5.351	0
51.785	-5.319	0
53.095	-5.284	0
54.404	-5.246	0
55.716	-5.208	0
57.027	-5.166	0
58.338	-5.121	0
59.649	-5.076	0
60.96	-5.029	0
62.273	-4.98	0
63.586	-4.927	0
64.898	-4.875	0
66.211	-4.822	0
67.524	-4.768	0
68.837	-4.711	0
70.151	-4.655	0
71.463	-4.595	0
72.778	-4.537	0
74.092	-4.476	0
75.406	-4.415	0
76.72	-4.352	0
78.034	-4.29	0
79.348	-4.227	0
80.663	-4.163	0
81.977	-4.098	0
83.292	-4.032	0
84.607	-3.966	0
85.921	-3.899	0
87.237	-3.832	0
88.551	-3.765	0
89.866	-3.698	0
91.181	-3.63	0
92.496	-3.561	0
93.81	-3.491	0
95.126	-3.423	0
96.442	-3.352	0
97.756	-3.282	0
99.072	-3.211	0
100.387	-3.141	0
101.701	-3.069	0
103.017	-2.998	0
104.331	-2.926	0
105.647	-2.855	0
106.963	-2.782	0
108.277	-2.709	0
109.592	-2.636	0
110.908	-2.563	0
112.222	-2.49	0
113.538	-2.417	0
114.852	-2.342	0
116.168	-2.268	0
117.482	-2.193	0
118.796	-2.117	0
120.112	-2.043	0
121.426	-1.967	0
122.742	-1.891	0
124.056	-1.815	0
125.372	-1.737	0
126.686	-1.661	0
128.0	-1.582	0
129.313	-1.505	0
130.627	-1.426	0
131.939	-1.347	0
133.254	-1.267	0
134.565	-1.186	0
135.878	-1.103	0
137.187	-1.019	0
138.496	-0.934	0
139.802	-0.846	0
141.107	-0.757	0
142.408	-0.663	0
143.697	-0.565	0
144.97	-0.46	0
146.209	-0.344	0
146.252	-0.095	0
145.037	-0.085	0
143.788	-0.052	0
142.526	0.0	0
141.252	0.066	0
139.974	0.145	0
138.692	0.234	0
137.409	0.334	0
136.125	0.443	0
134.841	0.562	0
133.553	0.688	0
132.266	0.824	0
130.977	0.966	0
129.688	1.115	0
128.396	1.271	0
127.106	1.432	0
125.813	1.597	0
124.519	1.769	0
123.226	1.943	0
121.931	2.123	0
120.635	2.305	0
119.34	2.491	0
118.044	2.679	0
116.746	2.87	0
115.448	3.063	0
114.15	3.259	0
112.853	3.455	0
111.552	3.653	0
110.253	3.853	0
108.952	4.053	0
107.65	4.254	0
106.347	4.455	0
105.046	4.656	0
103.746	4.856	0
102.446	5.054	0
101.147	5.252	0
99.851	5.447	0
98.553	5.641	0
97.258	5.832	0
95.962	6.02	0
94.666	6.204	0
93.371	6.386	0
92.076	6.565	0
90.781	6.739	0
89.486	6.911	0
88.192	7.078	0
86.895	7.241	0
85.601	7.399	0
84.306	7.554	0
83.009	7.705	0
81.713	7.851	0
80.417	7.992	0
79.12	8.129	0
77.824	8.261	0
76.528	8.389	0
75.232	8.511	0
73.934	8.627	0
72.636	8.74	0
71.338	8.848	0
70.04	8.949	0
68.743	9.047	0
67.443	9.138	0
66.146	9.225	0
64.846	9.307	0
63.547	9.383	0
62.249	9.453	0
60.95	9.518	0
59.651	9.576	0
58.351	9.63	0
57.052	9.678	0
55.753	9.719	0
54.455	9.757	0
53.156	9.786	0
51.858	9.81	0
50.559	9.828	0
49.261	9.838	0
47.963	9.843	0
46.667	9.841	0
45.37	9.833	0
44.076	9.818	0
42.781	9.794	0
41.486	9.764	0
40.194	9.725	0
38.902	9.679	0
37.611	9.625	0
36.322	9.563	0
35.034	9.491	0
33.747	9.411	0
32.463	9.321	0
31.18	9.222	0
29.9	9.111	0
28.621	8.992	0
27.344	8.861	0
26.072	8.719	0
24.803	8.566	0
23.535	8.401	0
22.271	8.222	0
21.01	8.031	0
19.754	7.827	0
18.503	7.608	0
17.257	7.374	0
16.016	7.127	0
14.784	6.863	0
13.559	6.581	0
12.345	6.282	0
11.141	5.964	0
9.952	5.626	0
8.781	5.266	0
7.63	4.88	0
6.507	4.47	0
5.418	4.033	0
4.376	3.57	0
3.405	3.086	0
2.533	2.593	0
1.81	2.122	0
1.258	1.705	0
0.858	1.351	0
0.575	1.061	0
0.374	0.817	0
0.229	0.609	0
0.127	0.426	0
0.055	0.262	0
0.012	0.113	0
0.0	-0.027	0
